item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
122_0,llama-4-scout-17b-16e-instruct,zero-shot,10,0,0,0,1.4.3|1.4.6|4.1.2|4.1.1,,skipped_input_too_large,,False,False,False,max_input_tokens_exceeded:20120>20000,max_input_tokens_exceeded:20120>20000,False,
204_0,llama-4-scout-17b-16e-instruct,zero-shot,9976,1,0,8,1.4.4|1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Type to search\"" class=\""h-full min-w-0 flex-1 border-none bg-transparent pl-6 pr-05 text-sm outline-none focus:ring-0 dark:text-gray-350\"" disabled=\""\"" id=\""navigation-search\"" placeholder=\""Type to search\"" type=\""search\"" value=\""/\"">"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
604991355_0,llama-4-scout-17b-16e-instruct,zero-shot,8464,1,0,8,1.4.3|2.4.6|1.3.1|2.2.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""form-control\"" id=\""archive-datepicker\"" name=\""date\"" placeholder=\""2025-08-05\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
9073219799_0,llama-4-scout-17b-16e-instruct,zero-shot,7595,0,1,6,1.4.4|1.4.3|1.4.6|2.4.6|1.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-activedescendant=\""\"" aria-autocomplete=\""list\"" aria-controls=\""devsite-search-popout-container-id-1\"" aria-expanded=\""false\"" aria-haspopup=\""listbox\"" aria-label=\""Search\"" autocomplete=\""off\"" class=\""devsite-search-field devsite-search-query\"" name=\""q\"" placeholder=\""Search\"" role=\""combobox\"" type=\""text\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
4781756887_0,llama-4-scout-17b-16e-instruct,zero-shot,14407,1,1,4,1.3.1|1.4.3|1.4.6|4.1.2|4.1.1,1.3.1|1.3.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<select class=\""form-select\"" data-drupal-selector=\""edit-locale\"" id=\""edit-locale\"" name=\""locale\""><option selected=\""selected\"" value=\""en\"">International schools</option><option value=\""en-gb\"">UK edition</option><option value=\""en-au\"">Australia edition</option></select>"",
   ""target"": ""select"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   """
8142768037_0,llama-4-scout-17b-16e-instruct,zero-shot,18077,1,0,4,1.3.1|1.4.4|1.4.3|1.4.6|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='header-search-input' data-cy='header-search-input' name='s' placeholder='Search The Sun' type='text' value=''/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label='Search submit' class='header-search-btn' data-cy='header-search-submit-button' overrides='[object Object]' tabindex='0' type='su"
186_0,llama-4-scout-17b-16e-instruct,zero-shot,1995,0,0,0,4.1.1|2.4.4|2.4.9|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19420>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19420>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
7320503111_0,llama-4-scout-17b-16e-instruct,zero-shot,6244,1,1,3,1.3.1|3.1.1|2.4.2|2.4.6,1.3.1|3.2.4,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Header Structure"", ""category"": ""semantic"",
   ""html"": ""<h2>You might have been detected and blocked as a crawler bot!</h2><h2></h2>"", ""target"": ""h2"",
   ""description"": ""Consecutive heading elements with no content in between."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic List Structure"", ""category"": ""semantic"",
   ""html"": ""<ol type=\""1\""><li>Temporarily disable any AdBlockers / pop-up blockers / script blockers you have enabled</li><li>Add this site in to the allowed list for "
123_0,llama-4-scout-17b-16e-instruct,zero-shot,9331,1,0,3,1.3.1|1.4.6|2.4.6|4.1.2,1.3.1,regex_fallback,,False,True,False,,parse_failed,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""box-border w-full rounded-full border border-solid border-gray-300 py-3 pl-5 pr-10 font-sans text-xs text-black placeholder:text-gray-600 focus:placeholder:text-gray-200\"" name=\""q\"" placeholder=\""Search analysis, research, academics…\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3"
2998356382_0,llama-4-scout-17b-16e-instruct,zero-shot,12,0,0,0,1.3.1|1.4.6|2.4.6|4.1.2|4.1.1,,skipped_input_too_large,,False,False,False,max_input_tokens_exceeded:22642>20000,max_input_tokens_exceeded:22642>20000,False,
546358444_0,llama-4-scout-17b-16e-instruct,zero-shot,16596,1,0,4,1.3.1|1.4.4|1.4.3|1.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='search' maxlength='128' name='q' placeholder='Search' role='combobox' size='' type='search' value=''/>"", 
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='form-control v-validate' data-password-min-length='6' data-validate='{required:true, 'validate-customer-pwd-plus':true}' id='pass' name='passw"
6909367836_0,llama-4-scout-17b-16e-instruct,zero-shot,8622,1,0,3,1.3.1|1.4.6|2.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
30_0,llama-4-scout-17b-16e-instruct,zero-shot,8325,1,0,3,1.3.1|1.4.6|2.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", 
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", 
   ""confidence"": 0.9}
]}"
7456807770_0,llama-4-scout-17b-16e-instruct,zero-shot,19904,1,0,9,2.4.3|1.4.3|2.1.1|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""newsletterimg\"" class=\""lazy\"" data-src-template=\""https://www.thehindu.com/static/content/newsletter/nl-card-01/02_editorspick.jpg\"" height=\""61\"" src=\""/theme/images/th-online/1x1_spacer.png\"" width=\""108\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""new"
5100047719_0,llama-4-scout-17b-16e-instruct,zero-shot,10168,1,0,4,1.3.1|1.4.3|1.4.6|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""bg-transparent border-0\"" name=\""s\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""sr-only\"" type=\""submit\"" value=\""Search\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
4321301368_0,llama-4-scout-17b-16e-instruct,zero-shot,9083,1,0,3,1.3.1|1.4.6|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name=\""q\"" type=\""text\"" />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
3787975237_0,llama-4-scout-17b-16e-instruct,zero-shot,18490,1,0,6,1.3.1|2.4.3|1.4.3|1.4.6|2.1.1|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-describedby=\""searchTimesLabel\"" id=\""searchTimes\"" placeholder=\""Search authors, topics, headlines\"" tabindex=\""-1\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Submit search\"" class=\""css-1ln1msa\"" id=\""search-submit-button\"" tabindex=\""-1\""><svg fill=\""none\"" height=\"""
1028755231_0,llama-4-scout-17b-16e-instruct,zero-shot,8701,0,0,8,1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
4157596408_0,llama-4-scout-17b-16e-instruct,zero-shot,1245,0,0,0,1.3.1|1.4.3|1.4.6|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16680>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16680>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
4974750346_0,llama-4-scout-17b-16e-instruct,zero-shot,7601,1,0,11,1.4.4|2.4.3|1.4.3|2.1.1|2.4.6|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<img alt='' gaindex='' hoveredslikeid='' hoveredslikeindex='' imgsize='23456' msid='' offsetvertical='0' placeholdermsid='' placeholdersrc='' resizemode='4' src='https://static.toiimg.com/photo/79638690.cms' title='' type='thumb'/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
4224720555_0,llama-4-scout-17b-16e-instruct,zero-shot,16160,1,0,6,1.3.1|1.4.3|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name='commend' type='hidden' value='all'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input autocomplete='off' name='ssid' type='hidden' value='s5-e'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationNa"
5483640632_0,llama-4-scout-17b-16e-instruct,zero-shot,11572,1,0,4,1.3.1|1.4.6|1.1.1|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' id='search-input' name='searchTerm' placeholder='Search Tom's Hardware' tabindex='0'>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='search-input' id='search-input' name='searchTerm' placeholder='Search Tom's Hardware' tabindex='0' type='search'>"", 
   ""target"": ""input"", ""description"": """
4339903018_0,llama-4-scout-17b-16e-instruct,zero-shot,17046,1,0,3,1.3.1|3.1.1|1.4.3|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class=\""_ddIcon_9zeru_98\"" src=\""https://uni-nav.topcoder.com/v1/assets/ic-chevron-down.svg\""/>"", 
   ""target"": ""img"", ""description"": ""Image lacks alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""img-fluid\"" src=\""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjC"
1957689776_0,llama-4-scout-17b-16e-instruct,zero-shot,10097,1,0,6,1.3.1|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<textarea class=\""text-area text-area--resize-vertical field__input\"" id=\""CartDrawer-Note\"" name=\""note\"" placeholder=\""Order special instructions\""></textarea>"", ""target"": ""textarea"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"
8054950596_0,llama-4-scout-17b-16e-instruct,zero-shot,1724,0,0,0,1.4.3|1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17186>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17186>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
2681794065_0,llama-4-scout-17b-16e-instruct,zero-shot,9414,2,1,5,1.3.1|1.4.4|1.4.3|1.4.6|2.4.4|2.4.6|2.4.9,1.3.1|1.4.4|3.2.4,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Table"", ""category"": ""semantic"",
   ""html"": ""<table align=\""center\"" border=\""0\"" width=\""700\"">...</table><table align=\""center\"" border=\""1\"" cellspacing=\""4\"" width=\""600\"">...</table>"",
   ""target"": ""table"",
   ""description"": ""Tables used for layout purposes, not for presenting data."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"",
   ""target"": ""No form fields found with missing labels, but there are"
1950445330_0,llama-4-scout-17b-16e-instruct,zero-shot,8270,0,1,3,4.1.1|3.3.2|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""usa-input\"" id=\""\"" name=\""query\"" placeholder=\""Enter your search terms\"" title=\""Enter the terms you wish to search for.\"" type=\""search\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
4336372604_0,llama-4-scout-17b-16e-instruct,zero-shot,6957,1,1,2,1.3.1|3.1.1|2.4.2,1.3.1|2.1.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Visual Elements Conveyed via Assistive Technology"", ""category"": ""semantic"",
   ""html"": ""<svg class=\""_2rWrRtG6JR _3GE7hIGkdP _2awSCF0_57\"" preserveaspectratio=\""xMidYMid meet\"" style=\""fill:currentcolor\"" viewbox=\""0 0 139 40\"">...</svg>"",
   ""target"": ""svg"",
   ""description"": ""Non-text content (icon) does not have a text alternative."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Informative Images"", ""category"": ""semantic"",
   ""html"": ""<svg class"
3900495188_0,llama-4-scout-17b-16e-instruct,zero-shot,10728,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""cms_hidden\"" type=\""hidden\"" value=\"" 21909\""/>"", 
   ""target"": ""input"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""cms_hidden_type\"" type=\""hidden\"" value=\""2\""/>"", 
   ""target"": ""input"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1"
5419658127_0,llama-4-scout-17b-16e-instruct,zero-shot,1401,0,0,0,1.4.4|1.4.3|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19457>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 19457>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
428_0,llama-4-scout-17b-16e-instruct,zero-shot,12361,1,0,4,1.3.1|1.3.5|1.4.6|2.4.6|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' aria-label='Search Input'/>"", 
   ""target"": ""input"", 
   ""description"": ""Form field lacks associated label or has an incorrect one."",
   ""impact"": ""serious"", 
   ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='search' class='ScInputBase-sc-vu7u7d-0 ScInput-sc-19xfhag-0 jwWicM gUZOV InjectLayout-sc-1i43xsx-0 bEKQKp tw-input tw-input--large'/>"", 
   ""target"": ""input"", 
   ""description"": """
9990906928_0,llama-4-scout-17b-16e-instruct,zero-shot,6580,0,1,3,2.1.1|2.4.3|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
5964897764_0,llama-4-scout-17b-16e-instruct,zero-shot,5310,0,2,1,2.2.1,1.3.1|1.4.6,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Role Attribute"", ""category"": ""semantic"",
   ""html"": ""<div class=\""main-wrapper\"" role=\""main\"">"",
   ""target"": ""div"",
   ""description"": ""The 'main' role is already defined by the HTML5 <main> element. Using it on a div may cause screen readers to announce it twice."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Role Attribute"", ""category"": ""semantic"",
   ""html"": ""<div class=\""footer\"" role=\""contentinfo\"">"",
   ""target"": ""div"",
   ""description"": ""The 'con"
4456160312_0,llama-4-scout-17b-16e-instruct,zero-shot,4581,0,0,5,1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
1112632392_0,llama-4-scout-17b-16e-instruct,zero-shot,20923,1,0,7,1.3.1|1.4.4|1.4.6|2.4.4|2.4.6|2.4.9|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Image for banner of category\"" class=\""b-navigation_banner-image\"" loading=\""lazy\"" src=\""https://underarmour.scene7.com/is/image/Underarmour/SS25_Q2_DTC_NoWeigh_M_Site_1_1_3\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Image for banner of category\"" class=\"
381_0,llama-4-scout-17b-16e-instruct,zero-shot,9127,1,0,6,1.3.1|1.4.3|1.4.6|2.4.1|1.1.1|4.1.2|4.1.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Search input\"" class=\""fl-search-text\"" name=\""s\"" placeholder=\""Search...\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Search input\"" class=\""fl-search-text\"" name=\""s\"" placeholder=\""Search...\"" type=\""search\"" value=\""\""/>"", ""target"": ""input"",
 "
700_0,llama-4-scout-17b-16e-instruct,zero-shot,8781,1,1,1,1.3.1|1.4.6,1.3.1|1.4.4,json,,True,False,False,,ok,True,"{""violations"": [
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Missing Label"",
    ""category"": ""semantic"",
    ""html"": ""<input id=\""search-field-small-mobile-menu\"" name=\""query\"" type=\""search\""/>"",
    ""target"": ""input"",
    ""description"": ""Form field lacks associated label."",
    ""impact"": ""serious"",
    ""confidence"": 0.9
  },
  {
    ""wcagCode"": ""1.3.1"",
    ""violationName"": ""Missing Label"",
    ""category"": ""semantic"",
    ""html"": ""<input id=\""search-field-small\"" name=\""query\"" type=\""search\""/>"",
    ""target"": ""input"",
    ""description"": ""Form field lacks associated label."",
    ""im"
701_0,llama-4-scout-17b-16e-instruct,zero-shot,12415,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small-mobile-menu\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  
 "
335_0,llama-4-scout-17b-16e-instruct,zero-shot,10465,1,0,0,1.3.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='search-field-small-mobile-menu' name='query' type='search'/>"", 
   ""target"": ""input#search-field-small-mobile-menu"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='search-field-small' name='query' type='search'/>"", 
   ""target"": ""input#search-field-small"", 
   ""description"": ""Form field lacks associated label."",
   ""i"
702_0,llama-4-scout-17b-16e-instruct,zero-shot,6745,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small-mobile-menu\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
703_0,llama-4-scout-17b-16e-instruct,zero-shot,8000,1,0,1,1.3.1|1.4.6,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small-mobile-menu\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""search-field-small\"" name=\""query\"" type=\""search\""/>"", 
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
